timestamp,parking_id,price,occupancy,capacity,queue_length
2016-10-26 09:59:00,364,10.94,108,577,2
2016-10-26 10:26:00,365,11.08,125,577,2
2016-10-26 10:59:00,366,11.38,159,577,3
2016-10-26 11:26:00,367,11.58,182,577,4
2016-10-26 11:59:00,368,11.72,198,577,5
2016-10-26 12:26:00,369,11.78,205,577,7
2016-10-26 12:59:00,370,12.0,231,577,7
2016-10-26 13:26:00,371,12.11,244,577,7
2016-10-26 13:59:00,372,12.25,260,577,5
2016-10-26 14:26:00,373,12.31,267,577,4
2016-10-26 14:59:00,374,12.18,252,577,4
2016-10-26 15:26:00,375,12.06,238,577,2
2016-10-26 15:59:00,376,11.84,212,577,2
2016-10-26 16:32:00,377,11.56,180,577,2
2016-10-27 07:59:00,378,10.47,54,577,2
2016-10-27 08:32:00,379,10.52,60,577,1
2016-10-27 08:59:00,380,10.6,69,577,1
2016-10-27 09:32:00,381,10.78,90,577,2
2016-10-27 09:59:00,382,10.88,102,577,2
2016-10-27 10:25:00,383,11.01,117,577,3
2016-10-27 10:59:00,384,11.39,160,577,3
2016-10-27 11:32:00,385,11.64,189,577,5
2016-10-27 11:59:00,386,11.79,207,577,7
2016-10-27 12:26:00,387,11.92,222,577,8
2016-10-27 12:59:00,388,12.14,247,577,5
2016-10-27 13:32:00,389,12.35,271,577,7
2016-10-27 13:59:00,390,12.42,279,577,5
2016-10-27 14:26:00,391,12.43,280,577,4
2016-10-27 14:59:00,392,12.31,266,577,3
2016-10-27 15:26:00,393,12.28,263,577,3
2016-10-27 15:59:00,394,12.09,241,577,3
2016-10-27 16:26:00,395,11.95,225,577,2
2016-10-28 08:16:00,396,10.49,57,577,1
2016-10-28 08:16:00,397,10.49,57,577,2
2016-10-28 08:56:00,398,10.6,69,577,1
2016-10-28 09:29:00,399,10.86,99,577,2
2016-10-28 10:02:00,400,11.17,135,577,2
2016-10-28 10:29:00,401,11.48,171,577,3
2016-10-28 10:56:00,402,11.7,196,577,4
2016-10-28 11:29:00,403,11.99,230,577,5
2016-10-28 12:02:00,404,12.27,262,577,5
2016-10-28 12:29:00,405,12.33,269,577,8
2016-10-28 13:02:00,406,12.31,266,577,6
2016-10-28 13:29:00,407,12.38,275,577,7
2016-10-28 14:02:00,408,12.56,296,577,5
2016-10-28 14:29:00,409,12.51,290,577,5
2016-10-28 15:02:00,410,12.44,282,577,2
2016-10-28 15:29:00,411,12.33,269,577,2
2016-10-28 16:02:00,412,12.22,256,577,1
2016-10-28 16:29:00,413,11.91,220,577,2
2016-10-29 07:59:00,414,10.44,51,577,1
2016-10-29 08:26:00,415,10.49,56,577,1
2016-10-29 08:59:00,416,10.57,66,577,2
2016-10-29 09:26:00,417,10.79,91,577,2
2016-10-29 09:59:00,418,11.07,124,577,2
2016-10-29 10:26:00,419,11.42,164,577,3
2016-10-29 10:59:00,420,11.85,213,577,4
2016-10-29 11:25:00,421,12.31,267,577,5
2016-10-29 12:06:00,422,12.72,314,577,5
2016-10-29 12:26:00,423,12.94,339,577,8
2016-10-29 12:59:00,424,12.93,338,577,6
2016-10-29 13:26:00,425,13.19,368,577,8
2016-10-29 13:59:00,426,13.17,366,577,5
2016-10-29 14:26:00,427,13.24,374,577,4
2016-10-29 14:59:00,428,13.59,414,577,4
2016-10-29 15:26:00,429,13.61,417,577,2
2016-10-29 15:59:00,430,13.61,417,577,3
2016-10-29 16:26:00,431,13.2,369,577,1
2016-10-30 07:59:00,432,10.37,43,577,2
2016-10-30 07:59:00,433,10.37,43,577,2
2016-10-30 07:59:00,434,10.37,43,577,2
2016-10-30 08:25:00,435,10.38,44,577,2
2016-10-30 08:59:00,436,10.39,45,577,2
2016-10-30 09:25:00,437,10.38,44,577,2
2016-10-30 09:59:00,438,10.41,47,577,2
2016-10-30 10:25:00,439,10.53,61,577,3
2016-10-30 10:59:00,440,10.73,84,577,4
2016-10-30 11:25:00,441,10.93,107,577,6
2016-10-30 11:59:00,442,11.06,122,577,7
2016-10-30 12:26:00,443,11.23,142,577,9
2016-10-30 13:06:00,444,11.46,169,577,8
2016-10-30 13:25:00,445,11.53,177,577,9
2016-10-30 13:59:00,446,11.58,182,577,6
2016-10-30 14:32:00,447,11.59,183,577,7
2016-10-30 15:00:00,448,11.36,157,577,3
2016-10-30 15:32:00,449,11.27,147,577,3
2016-10-31 08:00:00,450,10.42,49,577,1
2016-10-31 08:26:00,451,10.5,58,577,2
2016-10-31 09:00:00,452,10.58,67,577,1
2016-10-31 09:26:00,453,10.8,92,577,2
2016-10-31 10:00:00,454,10.96,111,577,2
2016-10-31 10:26:00,455,11.12,129,577,3
2016-10-31 11:00:00,456,11.44,166,577,4
2016-10-31 11:26:00,457,11.54,178,577,4
2016-10-31 12:00:00,458,11.72,198,577,7
2016-10-31 12:26:00,459,11.72,199,577,7
2016-10-31 13:00:00,460,11.72,198,577,7
2016-10-31 13:26:00,461,11.74,201,577,6
2016-10-31 13:59:00,462,11.64,189,577,4
2016-10-31 14:26:00,463,11.6,185,577,4
2016-10-31 15:00:00,464,11.39,160,577,2
2016-10-31 15:27:00,465,11.22,141,577,2
2016-10-31 16:00:00,466,11.13,130,577,2
2016-10-31 16:26:00,467,11.05,121,577,2
2016-11-01 08:06:00,468,10.43,50,577,1
2016-11-01 08:26:00,469,10.47,54,577,1
2016-11-01 09:00:00,470,10.6,69,577,2
2016-11-01 09:26:00,471,10.79,91,577,1
2016-11-01 10:00:00,472,11.17,135,577,3
2016-11-01 10:26:00,473,11.41,163,577,4
2016-11-01 11:00:00,474,11.6,185,577,5
2016-11-01 11:26:00,475,11.79,207,577,4
2016-11-01 12:00:00,476,12.07,239,577,7
2016-11-01 12:26:00,477,12.11,244,577,7
2016-11-01 13:00:00,478,12.11,243,577,8
2016-11-01 13:26:00,479,12.09,241,577,7
2016-11-01 14:00:00,480,11.98,229,577,4
2016-11-01 14:26:00,481,11.72,199,577,3
2016-11-01 15:00:00,482,11.56,180,577,2
2016-11-01 15:27:00,483,11.45,167,577,2
2016-11-01 16:00:00,484,11.33,153,577,1
2016-11-01 16:33:00,485,11.15,133,577,1
2016-11-02 07:56:00,486,10.43,50,577,1
2016-11-02 08:30:00,487,10.45,52,577,1
2016-11-02 08:56:00,488,10.49,57,577,2
2016-11-02 09:30:00,489,10.7,81,577,2
2016-11-02 09:56:00,490,10.84,97,577,2
2016-11-02 10:29:00,491,11.08,125,577,3
2016-11-02 10:56:00,492,11.25,144,577,3
2016-11-02 11:30:00,493,11.45,167,577,4
2016-11-02 11:56:00,494,11.46,169,577,5
2016-11-02 12:30:00,495,11.59,184,577,7
2016-11-02 13:03:00,496,11.66,192,577,4
2016-11-02 13:30:00,497,11.63,188,577,4
2016-11-02 14:03:00,498,11.63,188,577,3
2016-11-02 14:30:00,499,11.48,171,577,3
2016-11-02 14:56:00,500,11.33,153,577,4
2016-11-02 15:29:00,501,11.13,130,577,3
2016-11-02 16:03:00,502,11.08,125,577,2
2016-11-02 16:30:00,503,11.0,115,577,2
2016-11-03 08:00:00,504,10.44,51,577,1
2016-11-03 08:26:00,505,10.49,56,577,1
2016-11-03 09:00:00,506,10.52,60,577,1
2016-11-03 09:26:00,507,10.69,80,577,1
2016-11-03 10:00:00,508,11.03,119,577,3
2016-11-03 10:26:00,509,11.2,138,577,2
2016-11-03 11:00:00,510,11.6,185,577,5
2016-11-03 11:26:00,511,11.69,195,577,6
2016-11-03 12:00:00,512,11.69,195,577,7
2016-11-03 12:26:00,513,11.66,191,577,7
2016-11-03 12:59:00,514,11.7,196,577,7
2016-11-03 13:26:00,515,11.66,191,577,7
2016-11-03 13:59:00,516,11.62,187,577,5
2016-11-03 14:26:00,517,11.53,177,577,5
2016-11-03 15:00:00,518,11.33,154,577,3
2016-11-03 15:26:00,519,11.23,142,577,2
2016-11-03 16:03:00,520,11.04,120,577,1
2016-11-03 16:30:00,521,10.94,108,577,2
2016-11-04 08:00:00,522,10.42,48,577,1
2016-11-04 08:26:00,523,10.49,56,577,1
2016-11-04 08:59:00,524,10.62,71,577,1
2016-11-04 09:33:00,525,10.84,97,577,1
2016-11-04 10:00:00,526,11.0,115,577,2
2016-11-04 10:26:00,527,11.17,135,577,3
2016-11-04 11:00:00,528,11.33,154,577,6
2016-11-04 11:33:00,529,11.55,179,577,6
2016-11-04 12:00:00,530,11.59,183,577,7
2016-11-04 12:33:00,531,11.58,182,577,6
2016-11-04 13:00:00,532,11.48,171,577,6
2016-11-04 13:26:00,533,11.5,173,577,6
2016-11-04 13:59:00,534,11.55,179,577,4
2016-11-04 14:26:00,535,11.45,167,577,3
2016-11-04 15:00:00,536,11.35,156,577,2
2016-11-04 15:26:00,537,11.26,145,577,2
2016-11-04 16:00:00,538,11.18,136,577,2
2016-11-04 16:26:00,539,11.03,119,577,1
2016-11-05 08:00:00,540,10.37,43,577,2
2016-11-05 08:26:00,541,10.42,48,577,1
2016-11-05 08:59:00,542,10.51,59,577,1
2016-11-05 09:26:00,543,10.78,90,577,2
2016-11-05 09:59:00,544,11.17,135,577,1
2016-11-05 10:33:00,545,11.57,181,577,3
2016-11-05 10:59:00,546,11.94,224,577,4
2016-11-05 11:26:00,547,12.11,243,577,5
2016-11-05 12:06:00,548,12.41,278,577,8
2016-11-05 12:26:00,549,12.5,288,577,7
2016-11-05 13:00:00,550,12.87,331,577,7
2016-11-05 13:33:00,551,13.04,351,577,7
2016-11-05 13:59:00,552,13.13,361,577,5
2016-11-05 14:26:00,553,13.0,346,577,4
2016-11-05 15:00:00,554,13.2,369,577,3
2016-11-05 15:26:00,555,13.38,390,577,2
2016-11-05 16:00:00,556,13.19,368,577,2
