timestamp,parking_id,price,occupancy,capacity,queue_length
2016-10-11 13:04:00,136,5.0,217,577,6
2016-10-11 13:31:00,137,5.0,217,577,6
2016-10-11 14:04:00,138,5.0,208,577,4
2016-10-11 14:30:00,139,5.0,191,577,3
2016-10-11 15:03:00,140,5.0,167,577,2
2016-10-11 15:33:00,141,5.0,159,577,2
2016-10-11 16:01:00,142,5.0,150,577,1
2016-10-11 16:26:00,143,5.0,127,577,2
2016-10-12 08:04:00,144,5.0,51,577,1
2016-10-12 08:31:00,145,5.0,57,577,2
2016-10-12 09:03:00,146,5.0,64,577,1
2016-10-12 09:26:00,147,5.0,73,577,1
2016-10-12 10:01:00,148,5.0,99,577,3
2016-10-12 10:31:00,149,5.0,112,577,3
2016-10-12 11:04:00,150,5.0,127,577,4
2016-10-12 11:31:00,151,5.0,128,577,4
2016-10-12 12:04:00,152,5.0,143,577,6
2016-10-12 12:31:00,153,5.0,158,577,5
2016-10-12 13:04:00,154,5.0,157,577,6
2016-10-12 13:34:00,155,5.0,164,577,6
2016-10-12 14:03:00,156,5.0,167,577,5
2016-10-12 14:34:00,157,5.0,159,577,4
2016-10-12 15:01:00,158,5.0,140,577,2
2016-10-12 15:30:00,159,5.0,128,577,2
2016-10-12 15:57:00,160,5.0,121,577,2
2016-10-12 16:31:00,161,5.0,111,577,2
2016-10-13 07:57:00,162,5.0,58,577,2
2016-10-13 08:31:00,163,5.0,65,577,1
2016-10-13 09:04:00,164,5.0,76,577,2
2016-10-13 09:31:00,165,5.0,97,577,2
2016-10-13 09:57:00,166,5.0,127,577,2
2016-10-13 10:31:00,167,5.0,166,577,4
2016-10-13 11:04:00,168,5.0,200,577,4
2016-10-13 11:31:00,169,5.0,220,577,4
2016-10-13 11:57:00,170,5.0,230,577,4
2016-10-13 12:31:00,171,5.0,231,577,7
2016-10-13 13:04:00,172,5.0,214,577,6
2016-10-13 13:31:00,173,5.0,203,577,6
2016-10-13 13:57:00,174,5.0,205,577,5
2016-10-13 14:31:00,175,5.0,181,577,4
2016-10-13 15:04:00,176,5.0,162,577,2
2016-10-13 15:31:00,177,5.0,144,577,2
2016-10-13 16:04:00,178,5.0,132,577,2
2016-10-13 16:31:00,179,5.0,130,577,2
2016-10-14 08:01:00,180,5.0,53,577,1
2016-10-14 08:27:00,181,5.0,57,577,1
2016-10-14 09:01:00,182,5.0,67,577,2
2016-10-14 09:27:00,183,5.0,100,577,2
2016-10-14 10:01:00,184,5.0,134,577,2
2016-10-14 10:27:00,185,5.0,157,577,3
2016-10-14 11:01:00,186,5.0,205,577,5
2016-10-14 11:27:00,187,5.0,220,577,5
2016-10-14 12:01:00,188,5.0,224,577,7
2016-10-14 12:27:00,189,5.0,213,577,5
2016-10-14 13:01:00,190,5.0,205,577,6
2016-10-14 13:27:00,191,5.0,201,577,7
2016-10-14 14:01:00,192,5.0,182,577,4
2016-10-14 14:34:00,193,5.0,174,577,3
2016-10-14 15:01:00,194,5.0,171,577,2
2016-10-14 15:27:00,195,5.0,161,577,2
2016-10-14 16:01:00,196,5.0,138,577,1
2016-10-14 16:34:00,197,5.0,134,577,2
2016-10-15 08:01:00,198,5.0,53,577,1
2016-10-15 08:34:00,199,5.0,63,577,1
2016-10-15 09:01:00,200,5.0,77,577,2
2016-10-15 09:27:00,201,5.0,101,577,2
2016-10-15 10:01:00,202,5.0,154,577,3
2016-10-15 10:27:00,203,5.0,171,577,3
2016-10-15 11:01:00,204,5.0,211,577,4
2016-10-15 11:27:00,205,5.0,239,577,4
2016-10-15 12:01:00,206,5.0,276,577,8
2016-10-15 12:27:00,207,5.0,297,577,8
2016-10-15 13:01:00,208,5.0,332,577,7
2016-10-15 13:34:00,209,5.23,352,577,8
2016-10-15 14:01:00,210,5.13,391,577,6
2016-10-15 14:27:00,211,5.0,409,577,4
2016-10-15 15:01:00,212,5.0,442,577,3
2016-10-15 15:27:00,213,5.0,428,577,3
2016-10-15 16:01:00,214,5.0,412,577,2
2016-10-15 16:27:00,215,5.0,393,577,2
2016-10-16 08:04:00,216,5.0,48,577,2
2016-10-16 08:27:00,217,5.0,48,577,2
2016-10-16 09:01:00,218,5.0,55,577,2
2016-10-16 09:27:00,219,5.0,57,577,2
2016-10-16 10:04:00,220,5.0,57,577,4
2016-10-16 10:34:00,221,5.0,56,577,3
2016-10-16 11:01:00,222,5.0,56,577,5
2016-10-16 11:27:00,223,5.0,56,577,4
2016-10-16 12:01:00,224,5.0,65,577,8
2016-10-16 12:27:00,225,5.02,105,577,9
2016-10-16 13:01:00,226,5.21,131,577,8
2016-10-16 13:27:00,227,5.0,146,577,6
2016-10-16 14:01:00,228,5.06,170,577,7
2016-10-16 14:27:00,229,5.0,180,577,5
2016-10-16 15:01:00,230,5.0,192,577,3
2016-10-16 15:31:00,231,5.0,185,577,3
2016-10-16 15:57:00,232,5.0,173,577,3
2016-10-16 16:31:00,233,5.0,154,577,3
2016-10-17 08:01:00,234,5.0,50,577,2
2016-10-17 08:27:00,235,5.0,54,577,1
2016-10-17 09:01:00,236,5.0,66,577,1
2016-10-17 09:27:00,237,5.0,76,577,2
2016-10-17 10:04:00,238,5.0,112,577,3
2016-10-17 10:31:00,239,5.0,119,577,5
2016-10-17 11:04:00,240,5.0,144,577,6
2016-10-17 11:31:00,241,5.0,153,577,6
2016-10-17 12:04:00,242,5.0,159,577,7
2016-10-17 12:31:00,243,5.0,154,577,7
2016-10-17 12:57:00,244,5.0,154,577,6
2016-10-17 13:31:00,245,5.0,157,577,6
2016-10-17 14:04:00,246,5.0,161,577,3
2016-10-17 14:31:00,247,5.0,147,577,4
2016-10-17 14:57:00,248,5.0,133,577,4
2016-10-17 15:31:00,249,5.0,121,577,2
2016-10-17 15:57:00,250,5.0,115,577,1
2016-10-17 16:28:00,251,5.0,110,577,2
2016-10-18 08:01:00,252,5.0,57,577,2
2016-10-18 08:28:00,253,5.0,60,577,2
2016-10-18 09:01:00,254,5.0,72,577,1
2016-10-18 09:28:00,255,5.0,91,577,2
2016-10-18 10:01:00,256,5.0,145,577,3
2016-10-18 10:28:00,257,5.0,178,577,2
2016-10-18 11:01:00,258,5.0,220,577,5
2016-10-18 11:27:00,259,5.0,228,577,5
2016-10-18 12:01:00,260,5.0,231,577,7
2016-10-18 12:27:00,261,5.0,224,577,7
2016-10-18 13:01:00,262,5.0,237,577,6
2016-10-18 13:28:00,263,5.0,227,577,6
2016-10-18 13:54:00,264,5.0,226,577,6
2016-10-18 14:27:00,265,5.0,200,577,3
2016-10-18 15:01:00,266,5.0,165,577,3
2016-10-18 15:27:00,267,5.0,157,577,2
2016-10-18 15:55:00,268,5.0,149,577,2
2016-10-18 16:27:00,269,5.0,124,577,2
2016-10-19 08:05:00,270,5.0,49,577,2
2016-10-19 08:25:00,271,5.0,51,577,1
2016-10-19 08:58:00,272,5.0,59,577,2
2016-10-19 09:32:00,273,5.0,76,577,2
2016-10-19 09:58:00,274,5.0,105,577,2
2016-10-19 10:25:00,275,5.0,135,577,3
2016-10-19 10:59:00,276,5.0,156,577,3
2016-10-19 11:25:00,277,5.0,177,577,4
2016-10-19 11:59:00,278,5.0,181,577,6
2016-10-19 12:25:00,279,5.0,171,577,7
2016-10-19 12:58:00,280,5.0,165,577,7
2016-10-19 13:25:00,281,5.0,167,577,6
2016-10-19 13:58:00,282,5.0,161,577,5
2016-10-19 14:32:00,283,5.0,156,577,3
2016-10-19 14:58:00,284,5.0,144,577,4
2016-10-19 15:32:00,285,5.0,127,577,1
2016-10-19 15:59:00,286,5.0,117,577,2
2016-10-19 16:25:00,287,5.0,110,577,2
2016-10-22 07:59:00,288,5.0,57,577,2
2016-10-22 08:26:00,289,5.0,59,577,1
2016-10-22 08:59:00,290,5.0,72,577,1
2016-10-22 09:26:00,291,5.0,93,577,2
2016-10-22 09:59:00,292,5.0,130,577,2
2016-10-22 10:26:00,293,5.0,156,577,3
2016-10-22 10:59:00,294,5.0,198,577,4
2016-10-22 11:32:00,295,5.0,239,577,4
2016-10-22 11:59:00,296,5.0,261,577,5
2016-10-22 12:32:00,297,5.08,324,577,8
2016-10-22 12:59:00,298,5.27,359,577,8
2016-10-22 13:32:00,299,5.23,380,577,7
2016-10-22 13:59:00,300,5.0,408,577,5
2016-10-22 14:39:00,301,5.22,430,577,4
2016-10-22 14:59:00,302,5.0,424,577,4
2016-10-22 15:26:00,303,5.0,403,577,3
2016-10-22 15:59:00,304,5.0,384,577,2
2016-10-22 16:26:00,305,5.0,340,577,2
2016-10-23 07:59:00,306,5.0,47,577,2
2016-10-23 08:26:00,307,5.0,48,577,2
2016-10-23 08:59:00,308,5.0,51,577,2
2016-10-23 09:26:00,309,5.0,50,577,3
2016-10-23 09:59:00,310,5.0,54,577,3
2016-10-23 10:26:00,311,5.0,60,577,3
2016-10-23 10:59:00,312,5.0,80,577,4
2016-10-23 11:26:00,313,5.0,107,577,6
2016-10-23 11:59:00,314,5.05,125,577,6
2016-10-23 12:26:00,315,5.44,144,577,9
2016-10-23 13:06:00,316,5.81,175,577,9
2016-10-23 13:26:00,317,5.5,192,577,9
2016-10-23 13:59:00,318,5.51,215,577,7
2016-10-23 14:26:00,319,5.25,226,577,5
2016-10-23 14:59:00,320,5.21,219,577,5
2016-10-23 15:26:00,321,5.07,215,577,3
2016-10-23 15:59:00,322,5.0,179,577,3
2016-10-23 16:26:00,323,5.0,150,577,3
2016-10-24 07:56:00,324,5.0,47,577,1
2016-10-24 08:29:00,325,5.0,55,577,1
2016-10-24 09:03:00,326,5.0,62,577,2
2016-10-24 09:30:00,327,5.0,73,577,2
2016-10-24 09:55:00,328,5.0,87,577,2
2016-10-24 10:30:00,329,5.0,114,577,3
2016-10-24 11:03:00,330,5.0,137,577,4
2016-10-24 11:29:00,331,5.0,155,577,4
2016-10-24 12:02:00,332,5.0,173,577,7
2016-10-24 12:30:00,333,5.0,191,577,7
2016-10-24 12:56:00,334,5.0,198,577,7
2016-10-24 13:30:00,335,5.0,208,577,6
2016-10-24 13:56:00,336,5.0,219,577,4
2016-10-24 14:30:00,337,5.0,215,577,3
2016-10-24 14:56:00,338,5.0,209,577,4
2016-10-24 15:32:00,339,5.0,209,577,2
2016-10-24 16:00:00,340,5.0,192,577,1
2016-10-24 16:33:00,341,5.0,175,577,2
2016-10-25 08:00:00,342,5.0,54,577,1
2016-10-25 08:26:00,343,5.0,55,577,1
2016-10-25 09:00:00,344,5.0,82,577,2
2016-10-25 09:19:00,345,5.0,95,577,2
2016-10-25 09:56:00,346,5.0,129,577,1
2016-10-25 10:29:00,347,5.0,173,577,2
2016-10-25 10:56:00,348,5.0,202,577,3
2016-10-25 11:29:00,349,5.0,249,577,5
2016-10-25 12:02:00,350,5.0,290,577,8
2016-10-25 12:29:00,351,5.0,303,577,8
2016-10-25 13:03:00,352,5.0,331,577,5
2016-10-25 13:29:00,353,5.03,345,577,7
2016-10-25 13:56:00,354,5.01,363,577,5
2016-10-25 14:29:00,355,5.0,365,577,4
2016-10-25 15:02:00,356,5.0,340,577,3
2016-10-25 15:29:00,357,5.0,302,577,2
2016-10-25 15:56:00,358,5.0,273,577,2
2016-10-25 16:29:00,359,5.0,226,577,2
2016-10-26 07:59:00,360,5.0,56,577,1
2016-10-26 08:32:00,361,5.0,63,577,2
2016-10-26 08:59:00,362,5.0,70,577,1
2016-10-26 09:26:00,363,5.0,87,577,2
2016-10-26 09:59:00,364,5.0,108,577,2
2016-10-26 10:26:00,365,5.0,125,577,2
2016-10-26 10:59:00,366,5.0,159,577,3
2016-10-26 11:26:00,367,5.0,182,577,4
2016-10-26 11:59:00,368,5.0,198,577,5
2016-10-26 12:26:00,369,5.0,205,577,7
2016-10-26 12:59:00,370,5.0,231,577,7
2016-10-26 13:26:00,371,5.0,244,577,7
2016-10-26 13:59:00,372,5.0,260,577,5
2016-10-26 14:26:00,373,5.0,267,577,4
2016-10-26 14:59:00,374,5.0,252,577,4
2016-10-26 15:26:00,375,5.0,238,577,2
2016-10-26 15:59:00,376,5.0,212,577,2
2016-10-26 16:32:00,377,5.0,180,577,2
2016-10-27 07:59:00,378,5.0,54,577,2
2016-10-27 08:32:00,379,5.0,60,577,1
2016-10-27 08:59:00,380,5.0,69,577,1
2016-10-27 09:32:00,381,5.0,90,577,2
2016-10-27 09:59:00,382,5.0,102,577,2
2016-10-27 10:25:00,383,5.0,117,577,3
2016-10-27 10:59:00,384,5.0,160,577,3
2016-10-27 11:32:00,385,5.0,189,577,5
2016-10-27 11:59:00,386,5.0,207,577,7
2016-10-27 12:26:00,387,5.0,222,577,8
2016-10-27 12:59:00,388,5.0,247,577,5
2016-10-27 13:32:00,389,5.0,271,577,7
2016-10-27 13:59:00,390,5.0,279,577,5
2016-10-27 14:26:00,391,5.0,280,577,4
2016-10-27 14:59:00,392,5.0,266,577,3
2016-10-27 15:26:00,393,5.0,263,577,3
2016-10-27 15:59:00,394,5.0,241,577,3
2016-10-27 16:26:00,395,5.0,225,577,2
2016-10-28 08:16:00,396,5.0,57,577,1
2016-10-28 08:16:00,397,5.0,57,577,2
2016-10-28 08:56:00,398,5.0,69,577,1
2016-10-28 09:29:00,399,5.0,99,577,2
2016-10-28 10:02:00,400,5.0,135,577,2
2016-10-28 10:29:00,401,5.0,171,577,3
2016-10-28 10:56:00,402,5.0,196,577,4
2016-10-28 11:29:00,403,5.0,230,577,5
2016-10-28 12:02:00,404,5.0,262,577,5
2016-10-28 12:29:00,405,5.0,269,577,8
2016-10-28 13:02:00,406,5.0,266,577,6
2016-10-28 13:29:00,407,5.0,275,577,7
2016-10-28 14:02:00,408,5.0,296,577,5
2016-10-28 14:29:00,409,5.0,290,577,5
2016-10-28 15:02:00,410,5.0,282,577,2
2016-10-28 15:29:00,411,5.0,269,577,2
2016-10-28 16:02:00,412,5.0,256,577,1
2016-10-28 16:29:00,413,5.0,220,577,2
2016-10-29 07:59:00,414,5.0,51,577,1
2016-10-29 08:26:00,415,5.0,56,577,1
2016-10-29 08:59:00,416,5.0,66,577,2
2016-10-29 09:26:00,417,5.0,91,577,2
2016-10-29 09:59:00,418,5.0,124,577,2
2016-10-29 10:26:00,419,5.0,164,577,3
2016-10-29 10:59:00,420,5.0,213,577,4
2016-10-29 11:25:00,421,5.0,267,577,5
2016-10-29 12:06:00,422,5.0,314,577,5
2016-10-29 12:26:00,423,5.16,339,577,8
2016-10-29 12:59:00,424,5.0,338,577,6
2016-10-29 13:26:00,425,5.32,368,577,8
2016-10-29 13:59:00,426,5.0,366,577,5
2016-10-29 14:26:00,427,5.0,374,577,4
2016-10-29 14:59:00,428,5.0,414,577,4
2016-10-29 15:26:00,429,5.0,417,577,2
2016-10-29 15:59:00,430,5.0,417,577,3
2016-10-29 16:26:00,431,5.0,369,577,1
2016-10-30 07:59:00,432,5.0,43,577,2
2016-10-30 07:59:00,433,5.0,43,577,2
2016-10-30 07:59:00,434,5.0,43,577,2
2016-10-30 08:25:00,435,5.0,44,577,2
2016-10-30 08:59:00,436,5.0,45,577,2
2016-10-30 09:25:00,437,5.0,44,577,2
2016-10-30 09:59:00,438,5.0,47,577,2
2016-10-30 10:25:00,439,5.0,61,577,3
2016-10-30 10:59:00,440,5.0,84,577,4
2016-10-30 11:25:00,441,5.0,107,577,6
2016-10-30 11:59:00,442,5.0,122,577,7
2016-10-30 12:26:00,443,5.63,142,577,9
2016-10-30 13:06:00,444,5.42,169,577,8
2016-10-30 13:25:00,445,5.62,177,577,9
2016-10-30 13:59:00,446,5.17,182,577,6
2016-10-30 14:32:00,447,5.33,183,577,7
2016-10-30 15:00:00,448,5.0,157,577,3
2016-10-30 15:32:00,449,5.0,147,577,3
2016-10-31 08:00:00,450,5.0,49,577,1
2016-10-31 08:26:00,451,5.0,58,577,2
2016-10-31 09:00:00,452,5.0,67,577,1
2016-10-31 09:26:00,453,5.0,92,577,2
2016-10-31 10:00:00,454,5.0,111,577,2
2016-10-31 10:26:00,455,5.0,129,577,3
2016-10-31 11:00:00,456,5.0,166,577,4
2016-10-31 11:26:00,457,5.0,178,577,4
2016-10-31 12:00:00,458,5.0,198,577,7
2016-10-31 12:26:00,459,5.0,199,577,7
2016-10-31 13:00:00,460,5.0,198,577,7
2016-10-31 13:26:00,461,5.0,201,577,6
2016-10-31 13:59:00,462,5.0,189,577,4
2016-10-31 14:26:00,463,5.0,185,577,4
2016-10-31 15:00:00,464,5.0,160,577,2
2016-10-31 15:27:00,465,5.0,141,577,2
2016-10-31 16:00:00,466,5.0,130,577,2
2016-10-31 16:26:00,467,5.0,121,577,2
2016-11-01 08:06:00,468,5.0,50,577,1
2016-11-01 08:26:00,469,5.0,54,577,1
2016-11-01 09:00:00,470,5.0,69,577,2
2016-11-01 09:26:00,471,5.0,91,577,1
2016-11-01 10:00:00,472,5.0,135,577,3
2016-11-01 10:26:00,473,5.0,163,577,4
2016-11-01 11:00:00,474,5.0,185,577,5
2016-11-01 11:26:00,475,5.0,207,577,4
2016-11-01 12:00:00,476,5.0,239,577,7
2016-11-01 12:26:00,477,5.0,244,577,7
2016-11-01 13:00:00,478,5.0,243,577,8
2016-11-01 13:26:00,479,5.0,241,577,7
2016-11-01 14:00:00,480,5.0,229,577,4
2016-11-01 14:26:00,481,5.0,199,577,3
2016-11-01 15:00:00,482,5.0,180,577,2
2016-11-01 15:27:00,483,5.0,167,577,2
2016-11-01 16:00:00,484,5.0,153,577,1
2016-11-01 16:33:00,485,5.0,133,577,1
2016-11-02 07:56:00,486,5.0,50,577,1
2016-11-02 08:30:00,487,5.0,52,577,1
2016-11-02 08:56:00,488,5.0,57,577,2
2016-11-02 09:30:00,489,5.0,81,577,2
2016-11-02 09:56:00,490,5.0,97,577,2
2016-11-02 10:29:00,491,5.0,125,577,3
2016-11-02 10:56:00,492,5.0,144,577,3
2016-11-02 11:30:00,493,5.0,167,577,4
2016-11-02 11:56:00,494,5.0,169,577,5
2016-11-02 12:30:00,495,5.0,184,577,7
2016-11-02 13:03:00,496,5.0,192,577,4
2016-11-02 13:30:00,497,5.0,188,577,4
2016-11-02 14:03:00,498,5.0,188,577,3
2016-11-02 14:30:00,499,5.0,171,577,3
2016-11-02 14:56:00,500,5.0,153,577,4
2016-11-02 15:29:00,501,5.0,130,577,3
2016-11-02 16:03:00,502,5.0,125,577,2
2016-11-02 16:30:00,503,5.0,115,577,2
2016-11-03 08:00:00,504,5.0,51,577,1
2016-11-03 08:26:00,505,5.0,56,577,1
2016-11-03 09:00:00,506,5.0,60,577,1
2016-11-03 09:26:00,507,5.0,80,577,1
2016-11-03 10:00:00,508,5.0,119,577,3
2016-11-03 10:26:00,509,5.0,138,577,2
2016-11-03 11:00:00,510,5.0,185,577,5
2016-11-03 11:26:00,511,5.0,195,577,6
2016-11-03 12:00:00,512,5.0,195,577,7
2016-11-03 12:26:00,513,5.0,191,577,7
2016-11-03 12:59:00,514,5.0,196,577,7
2016-11-03 13:26:00,515,5.0,191,577,7
2016-11-03 13:59:00,516,5.0,187,577,5
2016-11-03 14:26:00,517,5.0,177,577,5
2016-11-03 15:00:00,518,5.0,154,577,3
2016-11-03 15:26:00,519,5.0,142,577,2
2016-11-03 16:03:00,520,5.0,120,577,1
2016-11-03 16:30:00,521,5.0,108,577,2
2016-11-04 08:00:00,522,5.0,48,577,1
2016-11-04 08:26:00,523,5.0,56,577,1
2016-11-04 08:59:00,524,5.0,71,577,1
2016-11-04 09:33:00,525,5.0,97,577,1
2016-11-04 10:00:00,526,5.0,115,577,2
2016-11-04 10:26:00,527,5.0,135,577,3
2016-11-04 11:00:00,528,5.0,154,577,6
2016-11-04 11:33:00,529,5.0,179,577,6
2016-11-04 12:00:00,530,5.0,183,577,7
2016-11-04 12:33:00,531,5.0,182,577,6
2016-11-04 13:00:00,532,5.0,171,577,6
2016-11-04 13:26:00,533,5.0,173,577,6
2016-11-04 13:59:00,534,5.0,179,577,4
2016-11-04 14:26:00,535,5.0,167,577,3
2016-11-04 15:00:00,536,5.0,156,577,2
2016-11-04 15:26:00,537,5.0,145,577,2
2016-11-04 16:00:00,538,5.0,136,577,2
2016-11-04 16:26:00,539,5.0,119,577,1
2016-11-05 08:00:00,540,5.0,43,577,2
2016-11-05 08:26:00,541,5.0,48,577,1
2016-11-05 08:59:00,542,5.0,59,577,1
2016-11-05 09:26:00,543,5.0,90,577,2
2016-11-05 09:59:00,544,5.0,135,577,1
2016-11-05 10:33:00,545,5.0,181,577,3
2016-11-05 10:59:00,546,5.0,224,577,4
2016-11-05 11:26:00,547,5.0,243,577,5
2016-11-05 12:06:00,548,5.0,278,577,8
2016-11-05 12:26:00,549,5.0,288,577,7
2016-11-05 13:00:00,550,5.0,331,577,7
2016-11-05 13:33:00,551,5.07,351,577,7
2016-11-05 13:59:00,552,5.0,361,577,5
2016-11-05 14:26:00,553,5.0,346,577,4
2016-11-05 15:00:00,554,5.0,369,577,3
2016-11-05 15:26:00,555,5.0,390,577,2
2016-11-05 16:00:00,556,5.0,368,577,2
